,domain,url_len,url_dep,httpDomain,tinyURL,hyphenURL,underscoreURL,subURl,clientURL,adminURL,serverURL,loginURL,dns,domainAge,domainEnd,iframe,forwarding,label
964,kakaku.com,86,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
965,torcache.net,130,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
966,stackexchange.com,83,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
967,twitter.com,289,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
968,plarium.com,108,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
969,tobogo.net,107,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
970,moviepilot.com,105,5,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
971,depositphotos.com,114,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
972,medium.com,95,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,motthegioi.vn,106,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
974,sberbank.ru,107,8,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0
975,seekingalpha.com,84,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
976,torcache.net,137,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
977,metro.co.uk,120,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
978,abc.go.com,106,9,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0
979,fanpage.gr,230,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
980,yourlust.com,124,2,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0
981,sberbank.ru,85,8,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
982,moviepilot.com,91,5,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
983,otomoto.pl,95,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
984,deadspin.com,83,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
985,mirtesen.ru,140,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
986,seekingalpha.com,88,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
987,themeforest.net,100,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
988,correios.com.br,165,8,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0
989,babal.net,161,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
990,clien.net,114,3,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
991,babal.net,180,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
992,extratorrent.cc,83,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
993,sfglobe.com,107,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
994,extratorrent.cc,103,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
995,venturebeat.com,105,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
996,thenextweb.com,126,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
997,thenextweb.com,128,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
998,rocketnews24.com,128,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
999,ifttt.com,92,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
