domain,url_len,url_dep,httpDomain,tinyURL,hyphenURL,underscoreURL,subURl,clientURL,adminURL,serverURL,loginURL,dns,domainAge,domainEnd,iframe,forwarding,label
amazon-bnmkh.dns04.com,31,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
klay-ac.web.app,24,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
katproxy.com,84,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
btwevr4545b.longmusic.com,34,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
online.forms.app,47,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
motthegioi.vn,96,3,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
allrecipes.com,88,3,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
ipfs.io,67,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
correios.com.br,99,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
madh75r.firebaseapp.com,32,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
extratorrent.cc,83,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
mylust.com,97,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
variety.com,85,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55c6fb4f-4bc7-48b0-92bb-4b3aa09fa680.id.repl.co,56,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
postaul.xyz,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
pockctcrad.co.jp.vfeqfg.top,58,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1
verfyacounthelp.start.page,35,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
aui493849934324zim.web.app,49,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
censor.net.ua,118,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fazenda.gov.br,92,3,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
it.77-91-78-129.cprapid.com,44,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
olx.pl,94,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
245432562294270.my.id,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
fanpage.gr,230,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
bit.ly,21,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
ipfs.fleek.co,86,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
motthegioi.vn,142,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
mylust.com,88,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
vipimnetz.com,65,3,1,0,0,0,4,0,0,0,0,0,1,1,1,1,1
clien.net,84,3,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
web.de,86,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
long.barawons.pl,49,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
brunorenz-arte.cl,44,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
metro.co.uk,98,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
raknten-caod.sckdvpu.cn,35,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1
icicibank.com,130,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
deadspin.com,94,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
recouvrement-netflix.fr,32,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
stackoverflow.com,88,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
bisa-securecom.bancobisa.repl.co,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
medium.com,93,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dlrect-smtb.jp.ap1.ib.smartbuiltprefab.com,55,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
slashdot.org,85,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
questions.posytron.com,487,14,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
twitter.com,334,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
my-business-102914-100929.square.site,46,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
wikiwiki.jp,114,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
babal.net,335,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
uproxx.com,129,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
twitter.com,281,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
plarium.com,94,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
maybank2u.com.my,177,4,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
sourceforge.net,183,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
mvorg3.hyperphp.com,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
bancaprovincia.jimdosite.com,37,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
combinedctc.com,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
bafybeifax5eqv7gdlyhyialpeq77xa6nv7v52wejm3gyquusyn534m2eze.ipfs.infura-ipfs.io,88,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
is.gd,35,1,0,1,0,0,2,1,0,0,0,0,1,1,1,0,1
metro.co.uk,162,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mangafox.me,95,5,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0
networksolutions-fd.firebaseapp.com,44,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
mainstream-detection.com,33,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,113,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
hunt100-dak5olnsm-chs123.vercel.app,44,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
indianexpress.com,97,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e98a8a39-b229-4d3f-a468-e64b69923079.id.repl.co,55,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
bit.ly,28,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1
extratorrent.cc,111,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
kienthuc.net.vn,111,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
jhpjqzlofx.duckdns.org,31,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
wallawallaartclasses-1318334846.cos.na-toronto.myqcloud.com,93,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
agodabook.com,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
jpostca.com,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
hhmuah.wiki,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
katproxy.com,85,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
jezebel.com,94,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
accedi-ora-id.66-29-139-17.cprapid.com,47,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
depositphotos.com,93,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
grtesdfad.onedumb.com,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
mutfakci.az,32,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
irdawmdpzpwdutnxcvj08.z5.web.core.windows.net,54,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
u1965047.plsk.regruhosting.ru,40,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
distractify.com,87,10,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
digg.com,87,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fanpage.gr,224,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
web.de,92,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
sp341531.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
qdfsssf.fartit.com,26,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
bafybeie7lhuazzamw4rh5agtz75yze7yu724nerhgzyc3jati2qaie3zti.ipfs.w3s.link,89,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
gksschool.edu.bd,30,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
fanpage.gr,231,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
medium.com,111,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
medium.com,116,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lirium.com.co,33,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
extratorrent.cc,125,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
meta-for-business-case-ba265.firebaseapp.com,53,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
extratorrent.cc,115,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
codecanyon.net,158,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
cheap.accountsex.online,32,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
asana.com,2081,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
pocketcacd.co.jp.vnchol.top,58,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1
thechive.com,85,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
atwiki.jp,145,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
gateway.ipfs.io,88,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ferwacx.top,26,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
distractify.com,126,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
dantri.com.vn,84,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
coinpad.netlify.app,26,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
webservices.secure.att.mjb-control.com,47,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
steamcommunity.com,93,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
trinityhealthcarebrookline.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
jalopnik.com,93,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ipfs.io,67,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
sign-yk0l80apc14ry8e3vqfrwjrmjdyvpj80ik115aan.website.yandexcloud.net,78,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
noadfyigds.2waky.com,29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
mylust.com,91,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
sp880111.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
extratorrent.cc,105,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
torcache.net,164,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
umioipdhrd.duckdns.org,29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
e006840b-7349-4ef6-94e7-a93da384b6e0.id.repl.co,56,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
rocketnews24.com,101,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
torcache.net,130,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
apetitdriveerin.blob.core.windows.net,64,2,1,0,0,0,2,0,0,0,0,0,1,1,1,1,1
venturebeat.com,111,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
daily-literate-mile.glitch.me,46,1,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1
extratorrent.cc,112,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
sprt179911ecupichi178598--39558016afk2246.repl.co,58,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
aruba-pagamenti-fattura.com,107,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1
themeforest.net,103,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
sp763932.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
plarium.com,86,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
daviplogo.daviplatalogo.repl.co,40,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
metro.co.uk,127,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
smbc.store,23,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
cancel496-coinbase.web.app,44,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
auth-lloyd-online.com,29,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
persianblog.ir,84,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
twitter.com,363,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
amazon-dcvbnm.wikaba.com,33,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
kenh14.vn,106,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
gov.uk,88,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
overjoyedunsteadydevelopments.resetpas38.repl.co,57,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
84572476576347.846732.repl.co,37,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
bafkreicn7vzromvz33uwszxv3thpvfhic5hmn7emgdvxkvmwfpx5bdzbxe.ipfs.cf-ipfs.com,84,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
megogo.net,91,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
superuser.com,93,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
olelixeringerer.shop,45,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
gov.uk,87,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
allegro.pl,84,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
irs-gov.systeme.io,33,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
amechandonrose.com,87,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
superuser.com,118,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
kingtogel.co,176,11,1,0,0,0,2,0,0,0,1,0,0,0,1,1,1
interpark.com,129,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nypost.com,86,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
metro.co.uk,150,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gizmodo.com,83,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
huitianpay.com,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
hiper2viafaturaltau.com,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
secure-ioos.com,32,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
500px.com,97,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
metro.co.uk,86,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mylust.com,88,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
thechive.com,84,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
interpark.com,162,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
cwgin5.webwave.dev,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
s.yam.com,23,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
tzecuu.duckdns.org,27,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
gizmodo.com,96,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
hubpages.com,100,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tobogo.net,110,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
ingresoverifica.repl.co,32,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
policy-ad-case-91785-35323.web.app,43,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
creditasjis.com,55,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1
rakutensadfa3.top,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
tinyurl.com,28,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
acomapnhamentodigital2023.com,116,2,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
babal.net,93,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
seekingalpha.com,127,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
twitter.com,326,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
telegraf.com.ua,96,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
motthegioi.vn,110,3,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
plarium.com,93,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
eki-net-jp12.top,34,1,1,0,1,0,2,0,0,0,1,0,0,0,1,1,1
shop-pro.jp,89,6,0,0,1,0,5,0,0,0,0,0,1,1,1,0,0
app-orts.m77ptlkxgr-wg96g985y3oy.p.temp-site.link,57,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
agenziaareac.it,31,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
bafybeifzulgbzozs4f43bd2fu2lu45vbri4koomwvi6fdmh6q36cofiqtu.ipfs.dweb.link,103,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
pub-f1a52e7b1e454e75aab969889927d0af.r2.dev,64,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
anandtech.com,84,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
donweb.com,26,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
nesn.com,116,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
pub-0e459479bb894ae6a3446ba7783965b0.r2.dev,76,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
motthegioi.vn,97,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
metro.co.uk,145,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
clfkbitqsm6417d50664b75.causee.ru,42,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
exodus-extension.com,28,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
0lx.2534536.xyz,40,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
olx.in,96,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
gateway.pinata.cloud,93,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
intmecarref.firebaseapp.com,36,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
elcomercio.pe,151,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
brooks-xsbdyugd.top,59,1,1,0,1,0,2,0,0,0,0,0,1,1,1,1,1
kenh14.vn,139,2,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0
sfglobe.com,88,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
thenextweb.com,111,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
download2291.mediafire.com,93,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
gateway.pinata.cloud,120,3,1,0,0,0,2,0,0,0,0,0,1,1,1,0,1
eozkxidvq7mvjsb25m6w27allwfxwrrfrnkaftstg5mj7rzqq-ipfs-w3s-link.translate.goog,184,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
sites.google.com,130,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
correios.com.br,119,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
yp.dietmat.online,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
freemarecharge.in,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
eki-net.chamiershop.com,32,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
buzzfil.net,129,4,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
ads-userid-pages2023.start.page,40,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
nesn.com,98,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
meta-business-case-76fb7.web.app,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
hbythbsfda.jungleheart.com,35,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1
twitter.com,283,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
thenextweb.com,100,7,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
xhamster.com,89,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
servidores-online.com,30,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
kienthuc.net.vn,99,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
itsagoodgirl.com,58,6,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
jezebel.com,84,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
torcache.net,149,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
kueroneekayaaetn.co.jp.fm945.cn,40,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
metafb-8h3cz8k.web.app,31,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
dlrect.smtb.jp.obwangluo.com,41,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
motthegioi.vn,100,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
bafybeib5efm72dgkhwu3spceuyplhatx4vphk6jovmwuxe7mvxkxncvl34.ipfs.dweb.link,83,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
pornsharing.com,87,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
persianblog.ir,104,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
c6zq101.duckdns.org,26,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
e-club.xyz,19,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
234810.jimdosite.com,29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ms-sharedfile-nd.web.app,33,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
thenextweb.com,144,6,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
serverfault.com,90,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
extratorrent.cc,111,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
correios.com.br,101,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
censor.net.ua,146,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
squarespace.com,137,5,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
app.35-72-13-210.cprapid.com,53,2,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1
nguyentandung.org,83,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
correios.com.br,93,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ipfs.io,68,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
s3.amazonaws.com,107,2,1,0,0,0,2,0,0,0,0,0,1,1,1,0,1
slawomir.pargolskii.pl,55,2,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
modulosdeseguranca30horas.com,37,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
motthegioi.vn,97,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
ipfs.best-practice.se,94,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
babal.net,407,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
u1965047.plsk.regruhosting.ru,41,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
carousell.funde.shop,57,2,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
ladyrareapepeyc.com,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dunetoken.co,21,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
allegro.pl,84,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
mic.com,118,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ltaucardspontua06.z9.web.core.windows.net,50,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
nguyentandung.org,91,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
interpark.com,135,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
genius.com,130,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
plarium.com,92,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
www1.kurersekoza-jp.icu,32,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
torcache.net,126,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
36840pxnow.yoursmcoach.com,104,2,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
olx.ua,91,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
dev-itaupycli.pantheonsite.io,38,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
mobilerecentopposites.david7730.repl.co,48,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
motthegioi.vn,108,3,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
momoshop.com.tw,123,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
kenh14.vn,98,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
s3.amazonaws.com,82,3,1,0,0,0,2,0,0,0,0,0,1,1,1,0,1
o2q3ve.webwave.dev,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
extratorrent.cc,92,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
bafkreifejxksjerptlvfkrcafjwu64wxuld7gvmewiukrgd4bkvx5lexna.ipfs.infura-ipfs.io,87,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
managearuba.sella2.104-234-10-107.cprapid.com,77,3,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1
sparkasse.de-secure.id,43,2,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1
cranialfacialrerlease.project100staging.com,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
bafkreibzr45cgztuhkufquevxkhi4x6dq7czvevkgip3fluiuhgyokcvgu.ipfs.cf-ipfs.com,84,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
vetrina.notarify.io,118,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1
pikabu.ru,85,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lmufjh.webwave.dev,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
katproxy.com,113,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
generalaa-e69f4.firebaseapp.com,40,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
wideeyedfewsoftwareengineer.eewfwe.repl.co,50,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
metro.co.uk,117,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nguyentandung.org,85,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
putlocker.is,91,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
bestblackhatforum.com,184,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
elitedaily.com,86,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
sitebuilder181450.dynadot.com,38,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
reconfigurate.sytes.net,39,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
bogotabancaonli.repl.co,31,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
perezhilton.com,153,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
